date,area,area_type,variant_name,specimens,percentage,specimens_7d_avg,percentage_7d_avg
3/12/2022,California,State,Lambda,0,0,0,0
3/12/2022,California,State,Alpha,0,0,0,0
3/12/2022,California,State,Epsilon,0,0,0,0
3/13/2022,California,State,Delta,0,0,0.285714286,0.083056478
3/13/2022,California,State,Lambda,0,0,0,0
3/13/2022,California,State,Other,1,0.5,1.142857143,0.332225914
3/13/2022,California,State,Epsilon,0,0,0,0
3/13/2022,California,State,Total,199,100,344,100
3/13/2022,California,State,Mu,0,0,0,0
3/13/2022,California,State,Gamma,0,0,0,0
3/13/2022,California,State,Omicron,198,99.5,342.5714286,99.58471761
3/13/2022,California,State,Beta,0,0,0,0
3/13/2022,California,State,Alpha,0,0,0,0
3/14/2022,California,State,Delta,0,0,0.285714286,0.082135524
3/14/2022,California,State,Omicron,363,100,346.5714286,99.63039014
3/14/2022,California,State,Alpha,0,0,0,0
3/14/2022,California,State,Mu,0,0,0,0
3/14/2022,California,State,Lambda,0,0,0,0
3/14/2022,California,State,Gamma,0,0,0,0
3/14/2022,California,State,Total,363,100,347.8571429,100
3/14/2022,California,State,Other,0,0,1,0.287474333
3/14/2022,California,State,Beta,0,0,0,0
3/14/2022,California,State,Epsilon,0,0,0,0
3/15/2022,California,State,Gamma,0,0,0,0
3/15/2022,California,State,Total,265,100,320.2857143,100
3/15/2022,California,State,Mu,0,0,0,0
3/15/2022,California,State,Omicron,264,99.62,319,99.5985727
3/15/2022,California,State,Delta,1,0.38,0.428571429,0.133809099
3/15/2022,California,State,Other,0,0,0.857142857,0.267618198
3/15/2022,California,State,Alpha,0,0,0,0
3/15/2022,California,State,Lambda,0,0,0,0
3/15/2022,California,State,Beta,0,0,0,0
3/15/2022,California,State,Epsilon,0,0,0,0
3/16/2022,California,State,Delta,0,0,0.428571429,0.143953935
3/16/2022,California,State,Total,292,100,297.7142857,100
3/16/2022,California,State,Alpha,0,0,0,0
3/16/2022,California,State,Omicron,292,100,296.7142857,99.66410749
3/16/2022,California,State,Gamma,0,0,0,0
3/16/2022,California,State,Epsilon,0,0,0,0
3/16/2022,California,State,Lambda,0,0,0,0
3/16/2022,California,State,Beta,0,0,0,0
3/16/2022,California,State,Mu,0,0,0,0
3/16/2022,California,State,Other,0,0,0.571428571,0.19193858
3/17/2022,California,State,Omicron,295,99.66,284.1428571,99.74924774
3/17/2022,California,State,Epsilon,0,0,0,0
3/17/2022,California,State,Lambda,0,0,0,0
3/17/2022,California,State,Beta,0,0,0,0
3/17/2022,California,State,Mu,0,0,0,0
3/17/2022,California,State,Alpha,0,0,0,0
3/17/2022,California,State,Other,1,0.34,0.428571429,0.150451354
3/17/2022,California,State,Delta,0,0,0.285714286,0.100300903
3/17/2022,California,State,Gamma,0,0,0,0
3/17/2022,California,State,Total,296,100,284.8571429,100
3/18/2022,California,State,Omicron,325,99.69,278,99.74372117
3/18/2022,California,State,Total,326,100,278.7142857,100
3/18/2022,California,State,Mu,0,0,0,0
3/18/2022,California,State,Lambda,0,0,0,0
3/18/2022,California,State,Beta,0,0,0,0
3/18/2022,California,State,Alpha,0,0,0,0
3/18/2022,California,State,Gamma,0,0,0,0
3/18/2022,California,State,Delta,0,0,0.285714286,0.102511533
3/18/2022,California,State,Epsilon,0,0,0,0
3/18/2022,California,State,Other,1,0.31,0.428571429,0.153767299
3/19/2022,California,State,Gamma,0,0,0,0
3/19/2022,California,State,Alpha,0,0,0,0
3/19/2022,California,State,Other,1,0.4,0.571428571,0.200601805
3/19/2022,California,State,Beta,0,0,0,0
3/19/2022,California,State,Delta,0,0,0.142857143,0.050150451
3/19/2022,California,State,Total,253,100,284.8571429,100
3/19/2022,California,State,Lambda,0,0,0,0
3/19/2022,California,State,Mu,0,0,0,0
3/19/2022,California,State,Omicron,252,99.6,284.1428571,99.74924774
3/19/2022,California,State,Epsilon,0,0,0,0
3/20/2022,California,State,Alpha,0,0,0,0
3/20/2022,California,State,Mu,0,0,0,0
3/20/2022,California,State,Omicron,191,99.48,283.1428571,99.74836437
3/20/2022,California,State,Total,192,100,283.8571429,100
3/20/2022,California,State,Beta,0,0,0,0
3/20/2022,California,State,Other,1,0.52,0.571428571,0.201308505
3/20/2022,California,State,Lambda,0,0,0,0
3/20/2022,California,State,Gamma,0,0,0,0
3/20/2022,California,State,Epsilon,0,0,0,0
3/20/2022,California,State,Delta,0,0,0.142857143,0.050327126
3/21/2022,California,State,Beta,0,0,0,0
3/21/2022,California,State,Lambda,0,0,0,0
3/21/2022,California,State,Alpha,0,0,0,0
3/21/2022,California,State,Epsilon,0,0,0,0
3/21/2022,California,State,Total,452,100,296.5714286,100
3/21/2022,California,State,Mu,0,0,0,0
3/21/2022,California,State,Delta,0,0,0.142857143,0.048169557
3/21/2022,California,State,Other,0,0,0.571428571,0.192678227
3/21/2022,California,State,Omicron,452,100,295.8571429,99.75915222
3/21/2022,California,State,Gamma,0,0,0,0
3/22/2022,California,State,Omicron,420,100,318.1428571,99.8207082
3/22/2022,California,State,Beta,0,0,0,0
3/22/2022,California,State,Delta,0,0,0,0
3/22/2022,California,State,Lambda,0,0,0,0
3/22/2022,California,State,Alpha,0,0,0,0
3/22/2022,California,State,Total,420,100,318.7142857,100
3/22/2022,California,State,Epsilon,0,0,0,0
3/22/2022,California,State,Gamma,0,0,0,0
3/22/2022,California,State,Other,0,0,0.571428571,0.179291797
3/22/2022,California,State,Mu,0,0,0,0
3/23/2022,California,State,Epsilon,0,0,0,0
3/23/2022,California,State,Total,279,100,316.8571429,100
3/23/2022,California,State,Alpha,0,0,0,0
3/23/2022,California,State,Mu,0,0,0,0
3/23/2022,California,State,Gamma,0,0,0,0
3/23/2022,California,State,Lambda,0,0,0,0
3/23/2022,California,State,Other,0,0,0.571428571,0.180342651
3/23/2022,California,State,Omicron,279,100,316.2857143,99.81965735
3/23/2022,California,State,Delta,0,0,0,0
3/23/2022,California,State,Beta,0,0,0,0
3/24/2022,California,State,Delta,1,0.28,0.142857143,0.043878894
3/24/2022,California,State,Gamma,0,0,0,0
3/24/2022,California,State,Other,0,0,0.428571429,0.131636683
3/24/2022,California,State,Alpha,0,0,0,0
3/24/2022,California,State,Total,357,100,325.5714286,100
3/24/2022,California,State,Beta,0,0,0,0
3/24/2022,California,State,Omicron,356,99.72,325,99.82448442
3/24/2022,California,State,Lambda,0,0,0,0
3/24/2022,California,State,Epsilon,0,0,0,0
3/24/2022,California,State,Mu,0,0,0,0
3/25/2022,California,State,Mu,0,0,0,0
3/25/2022,California,State,Alpha,0,0,0,0
3/25/2022,California,State,Gamma,0,0,0,0
3/25/2022,California,State,Beta,0,0,0,0
3/25/2022,California,State,Omicron,287,100,319.5714286,99.86607143
3/25/2022,California,State,Other,0,0,0.285714286,0.089285714
3/25/2022,California,State,Lambda,0,0,0,0
3/25/2022,California,State,Delta,0,0,0.142857143,0.044642857
3/25/2022,California,State,Epsilon,0,0,0,0
3/25/2022,California,State,Total,287,100,320,100
3/26/2022,California,State,Delta,0,0,0.142857143,0.04428698
3/26/2022,California,State,Mu,0,0,0,0
3/26/2022,California,State,Alpha,0,0,0,0
3/26/2022,California,State,Gamma,0,0,0,0
3/26/2022,California,State,Epsilon,0,0,0,0
3/26/2022,California,State,Lambda,0,0,0,0
3/26/2022,California,State,Omicron,271,100,322.2857143,99.91142604
3/26/2022,California,State,Other,0,0,0.142857143,0.04428698
3/26/2022,California,State,Beta,0,0,0,0
3/26/2022,California,State,Total,271,100,322.5714286,100
3/27/2022,California,State,Other,0,0,0,0
3/27/2022,California,State,Delta,0,0,0.142857143,0.043271311
3/27/2022,California,State,Lambda,0,0,0,0
3/27/2022,California,State,Epsilon,0,0,0,0
3/27/2022,California,State,Gamma,0,0,0,0
3/27/2022,California,State,Omicron,245,100,330,99.95672869
3/27/2022,California,State,Total,245,100,330.1428571,100
3/27/2022,California,State,Beta,0,0,0,0
3/27/2022,California,State,Alpha,0,0,0,0
3/27/2022,California,State,Mu,0,0,0,0
3/28/2022,California,State,Total,439,100,328.2857143,100
3/28/2022,California,State,Beta,0,0,0,0
3/28/2022,California,State,Gamma,0,0,0,0
3/28/2022,California,State,Omicron,438,99.77,328,99.9129678
3/28/2022,California,State,Alpha,0,0,0,0
3/28/2022,California,State,Delta,0,0,0.142857143,0.043516101
3/28/2022,California,State,Other,1,0.23,0.142857143,0.043516101
3/28/2022,California,State,Mu,0,0,0,0
3/28/2022,California,State,Lambda,0,0,0,0
3/28/2022,California,State,Epsilon,0,0,0,0
3/29/2022,California,State,Gamma,0,0,0,0
3/29/2022,California,State,Total,421,100,328.4285714,100
3/29/2022,California,State,Delta,1,0.24,0.285714286,0.086994345
3/29/2022,California,State,Lambda,0,0,0,0
3/29/2022,California,State,Epsilon,0,0,0,0
3/29/2022,California,State,Other,1,0.24,0.285714286,0.086994345
3/29/2022,California,State,Beta,0,0,0,0
3/29/2022,California,State,Alpha,0,0,0,0
3/29/2022,California,State,Mu,0,0,0,0
3/29/2022,California,State,Omicron,419,99.52,327.8571429,99.82601131
3/30/2022,California,State,Lambda,0,0,0,0
3/30/2022,California,State,Mu,0,0,0,0
3/30/2022,California,State,Epsilon,0,0,0,0
3/30/2022,California,State,Beta,0,0,0,0
3/30/2022,California,State,Total,407,100,346.7142857,100
3/30/2022,California,State,Other,5,1.23,1,0.28842192
3/30/2022,California,State,Omicron,402,98.77,345.4285714,99.62917182
3/30/2022,California,State,Delta,0,0,0.285714286,0.082406263
3/30/2022,California,State,Gamma,0,0,0,0
3/30/2022,California,State,Alpha,0,0,0,0
3/31/2022,California,State,Delta,0,0,0.142857143,0.042662116
3/31/2022,California,State,Alpha,0,0,0,0
3/31/2022,California,State,Other,2,0.73,1.285714286,0.383959044
3/31/2022,California,State,Total,274,100,334.8571429,100
3/31/2022,California,State,Beta,0,0,0,0
3/31/2022,California,State,Mu,0,0,0,0
3/31/2022,California,State,Epsilon,0,0,0,0
3/31/2022,California,State,Gamma,0,0,0,0
3/31/2022,California,State,Omicron,272,99.27,333.4285714,99.57337884
3/31/2022,California,State,Lambda,0,0,0,0
4/1/2022,California,State,Delta,0,0,0.142857143,0.041186161
4/1/2022,California,State,Beta,0,0,0,0
4/1/2022,California,State,Epsilon,0,0,0,0
4/1/2022,California,State,Lambda,0,0,0,0
4/1/2022,California,State,Alpha,0,0,0,0
4/1/2022,California,State,Other,7,1.89,2.285714286,0.658978583
4/1/2022,California,State,Omicron,362,97.57,344.1428571,99.21746293
4/1/2022,California,State,Mu,0,0,0,0
4/1/2022,California,State,Total,371,100,346.8571429,100
4/1/2022,California,State,Gamma,2,0.54,0.285714286,0.082372323
4/2/2022,California,State,Gamma,0,0,0.285714286,0.082781457
4/2/2022,California,State,Lambda,0,0,0,0
4/2/2022,California,State,Omicron,249,96.14,341,98.79966887
4/2/2022,California,State,Epsilon,0,0,0,0
4/2/2022,California,State,Beta,0,0,0,0
4/2/2022,California,State,Delta,0,0,0.142857143,0.041390728
4/2/2022,California,State,Other,10,3.86,3.714285714,1.07615894
4/2/2022,California,State,Alpha,0,0,0,0
4/2/2022,California,State,Mu,0,0,0,0
4/2/2022,California,State,Total,259,100,345.1428571,100
4/3/2022,California,State,Omicron,254,97.69,342.2857143,98.56026327
4/3/2022,California,State,Delta,0,0,0.142857143,0.041135335
4/3/2022,California,State,Mu,0,0,0,0
4/3/2022,California,State,Lambda,0,0,0,0
4/3/2022,California,State,Beta,0,0,0,0
4/3/2022,California,State,Epsilon,0,0,0,0
4/3/2022,California,State,Other,6,2.31,4.571428571,1.316330728
4/3/2022,California,State,Total,260,100,347.2857143,100
4/3/2022,California,State,Gamma,0,0,0.285714286,0.082270671
4/3/2022,California,State,Alpha,0,0,0,0
4/4/2022,California,State,Lambda,0,0,0,0
4/4/2022,California,State,Omicron,609,99.19,366.7142857,98.50345357
4/4/2022,California,State,Delta,1,0.16,0.285714286,0.076745971
4/4/2022,California,State,Total,614,100,372.2857143,100
4/4/2022,California,State,Mu,0,0,0,0
4/4/2022,California,State,Other,4,0.65,5,1.34305449
4/4/2022,California,State,Alpha,0,0,0,0
4/4/2022,California,State,Epsilon,0,0,0,0
4/4/2022,California,State,Beta,0,0,0,0
4/4/2022,California,State,Gamma,0,0,0.285714286,0.076745971
4/5/2022,California,State,Delta,0,0,0.142857143,0.036873156
4/5/2022,California,State,Mu,0,0,0,0
4/5/2022,California,State,Lambda,0,0,0,0
4/5/2022,California,State,Omicron,525,99.62,381.8571429,98.5619469
4/5/2022,California,State,Epsilon,0,0,0,0
4/5/2022,California,State,Other,2,0.38,5.142857143,1.327433628
4/5/2022,California,State,Beta,0,0,0,0
4/5/2022,California,State,Alpha,0,0,0,0
4/5/2022,California,State,Total,527,100,387.4285714,100
4/5/2022,California,State,Gamma,0,0,0.285714286,0.073746313
4/6/2022,California,State,Gamma,0,0,0.285714286,0.069252078
4/6/2022,California,State,Epsilon,0,0,0,0
4/6/2022,California,State,Omicron,583,100,407.7142857,98.82271468
4/6/2022,California,State,Mu,0,0,0,0
4/6/2022,California,State,Beta,0,0,0,0
4/6/2022,California,State,Lambda,0,0,0,0
4/6/2022,California,State,Alpha,0,0,0,0
4/6/2022,California,State,Total,583,100,412.5714286,100
4/6/2022,California,State,Other,0,0,4.428571429,1.073407202
4/6/2022,California,State,Delta,0,0,0.142857143,0.034626039
4/7/2022,California,State,Other,2,0.36,4.428571429,0.9800822
4/7/2022,California,State,Delta,0,0,0.142857143,0.031615555
4/7/2022,California,State,Alpha,0,0,0,0
4/7/2022,California,State,Omicron,547,99.64,447,98.92507113
4/7/2022,California,State,Beta,0,0,0,0
4/7/2022,California,State,Mu,0,0,0,0
4/7/2022,California,State,Epsilon,0,0,0,0
4/7/2022,California,State,Lambda,0,0,0,0
4/7/2022,California,State,Gamma,0,0,0.285714286,0.06323111
4/7/2022,California,State,Total,549,100,451.8571429,100
4/8/2022,California,State,Epsilon,0,0,0,0
4/8/2022,California,State,Alpha,0,0,0,0
4/8/2022,California,State,Delta,0,0,0.142857143,0.030193237
4/8/2022,California,State,Other,2,0.38,3.714285714,0.785024155
4/8/2022,California,State,Beta,0,0,0,0
4/8/2022,California,State,Omicron,518,99.62,469.2857143,99.18478261
4/8/2022,California,State,Gamma,0,0,0,0
4/8/2022,California,State,Total,520,100,473.1428571,100
4/8/2022,California,State,Mu,0,0,0,0
4/8/2022,California,State,Lambda,0,0,0,0
4/9/2022,California,State,Epsilon,0,0,0,0
4/9/2022,California,State,Mu,0,0,0,0
4/9/2022,California,State,Other,1,0.31,2.428571429,0.503703704
4/9/2022,California,State,Lambda,0,0,0,0
4/9/2022,California,State,Omicron,321,99.69,479.5714286,99.46666667
4/9/2022,California,State,Alpha,0,0,0,0
4/9/2022,California,State,Total,322,100,482.1428571,100
4/9/2022,California,State,Beta,0,0,0,0
4/9/2022,California,State,Delta,0,0,0.142857143,0.02962963
4/9/2022,California,State,Gamma,0,0,0,0
4/10/2022,California,State,Total,376,100,498.7142857,100
4/10/2022,California,State,Delta,0,0,0.142857143,0.028645087
4/10/2022,California,State,Epsilon,0,0,0,0
4/10/2022,California,State,Mu,0,0,0,0
4/10/2022,California,State,Gamma,0,0,0,0
4/10/2022,California,State,Alpha,0,0,0,0
4/10/2022,California,State,Other,0,0,1.571428571,0.315095961
4/10/2022,California,State,Beta,0,0,0,0
4/10/2022,California,State,Lambda,0,0,0,0
4/10/2022,California,State,Omicron,376,100,497,99.65625895
4/11/2022,California,State,Beta,0,0,0,0
4/11/2022,California,State,Alpha,0,0,0,0
4/11/2022,California,State,Mu,0,0,0,0
4/11/2022,California,State,Omicron,712,99.58,511.7142857,99.72160356
4/11/2022,California,State,Epsilon,0,0,0,0
4/11/2022,California,State,Gamma,0,0,0,0
4/11/2022,California,State,Other,3,0.42,1.428571429,0.278396437
4/11/2022,California,State,Total,715,100,513.1428571,100
4/11/2022,California,State,Lambda,0,0,0,0
4/11/2022,California,State,Delta,0,0,0,0
4/12/2022,California,State,Delta,0,0,0,0
4/12/2022,California,State,Alpha,0,0,0,0
4/12/2022,California,State,Gamma,0,0,0,0
4/12/2022,California,State,Beta,0,0,0,0
4/12/2022,California,State,Epsilon,0,0,0,0
4/12/2022,California,State,Omicron,565,99.3,517.4285714,99.66978536
4/12/2022,California,State,Other,4,0.7,1.714285714,0.33021464
4/12/2022,California,State,Lambda,0,0,0,0
4/12/2022,California,State,Total,569,100,519.1428571,100
4/12/2022,California,State,Mu,0,0,0,0
4/13/2022,California,State,Other,3,0.56,2.142857143,0.417710944
4/13/2022,California,State,Mu,0,0,0,0
4/13/2022,California,State,Epsilon,0,0,0,0
4/13/2022,California,State,Alpha,0,0,0,0
4/13/2022,California,State,Lambda,0,0,0,0
4/13/2022,California,State,Total,540,100,513,100
4/13/2022,California,State,Delta,0,0,0,0
4/13/2022,California,State,Beta,0,0,0,0
4/13/2022,California,State,Gamma,0,0,0,0
4/13/2022,California,State,Omicron,537,99.44,510.8571429,99.58228906
4/14/2022,California,State,Epsilon,0,0,0,0
4/14/2022,California,State,Delta,0,0,0,0
4/14/2022,California,State,Lambda,0,0,0,0
4/14/2022,California,State,Gamma,0,0,0,0
4/14/2022,California,State,Beta,0,0,0,0
4/14/2022,California,State,Alpha,0,0,0,0
4/14/2022,California,State,Total,511,100,507.5714286,100
4/14/2022,California,State,Mu,0,0,0,0
4/14/2022,California,State,Omicron,509,99.61,505.4285714,99.57782156
4/14/2022,California,State,Other,2,0.39,2.142857143,0.422178441
4/15/2022,California,State,Other,2,0.36,2.142857143,0.418760469
4/15/2022,California,State,Mu,0,0,0,0
4/15/2022,California,State,Epsilon,0,0,0,0
4/15/2022,California,State,Omicron,547,99.64,509.5714286,99.58123953
4/15/2022,California,State,Delta,0,0,0,0
4/15/2022,California,State,Total,549,100,511.7142857,100
4/15/2022,California,State,Alpha,0,0,0,0
4/15/2022,California,State,Beta,0,0,0,0
4/15/2022,California,State,Gamma,0,0,0,0
4/15/2022,California,State,Lambda,0,0,0,0
4/16/2022,California,State,Total,301,100,508.7142857,100
4/16/2022,California,State,Beta,0,0,0,0
4/16/2022,California,State,Omicron,300,99.67,506.5714286,99.57877001
4/16/2022,California,State,Gamma,0,0,0,0
4/16/2022,California,State,Alpha,0,0,0,0
4/16/2022,California,State,Delta,0,0,0,0
4/16/2022,California,State,Mu,0,0,0,0
4/16/2022,California,State,Epsilon,0,0,0,0
4/16/2022,California,State,Lambda,0,0,0,0
4/16/2022,California,State,Other,1,0.33,2.142857143,0.421229992
4/17/2022,California,State,Omicron,152,99.35,474.5714286,99.52067106
4/17/2022,California,State,Alpha,0,0,0,0
4/17/2022,California,State,Other,1,0.65,2.285714286,0.479328939
4/17/2022,California,State,Mu,0,0,0,0
4/17/2022,California,State,Epsilon,0,0,0,0
4/17/2022,California,State,Beta,0,0,0,0
4/17/2022,California,State,Gamma,0,0,0,0
4/17/2022,California,State,Lambda,0,0,0,0
4/17/2022,California,State,Total,153,100,476.8571429,100
4/17/2022,California,State,Delta,0,0,0,0
4/18/2022,California,State,Omicron,710,99.72,474.2857143,99.55022489
4/18/2022,California,State,Lambda,0,0,0,0
4/18/2022,California,State,Epsilon,0,0,0,0
4/18/2022,California,State,Delta,0,0,0,0
4/18/2022,California,State,Total,712,100,476.4285714,100
4/18/2022,California,State,Other,2,0.28,2.142857143,0.449775112
4/18/2022,California,State,Beta,0,0,0,0
4/18/2022,California,State,Alpha,0,0,0,0
4/18/2022,California,State,Mu,0,0,0,0
4/18/2022,California,State,Gamma,0,0,0,0
4/19/2022,California,State,Mu,0,0,0,0
4/19/2022,California,State,Gamma,0,0,0,0
4/19/2022,California,State,Total,599,100,480.7142857,100
4/19/2022,California,State,Lambda,0,0,0,0
4/19/2022,California,State,Beta,0,0,0,0
4/19/2022,California,State,Omicron,594,99.17,478.4285714,99.52451709
4/19/2022,California,State,Other,5,0.83,2.285714286,0.475482912
4/19/2022,California,State,Alpha,0,0,0,0
4/19/2022,California,State,Delta,0,0,0,0
4/19/2022,California,State,Epsilon,0,0,0,0
4/20/2022,California,State,Omicron,576,99.65,484,99.55921246
4/20/2022,California,State,Lambda,0,0,0,0
4/20/2022,California,State,Other,2,0.35,2.142857143,0.44078754
4/20/2022,California,State,Gamma,0,0,0,0
4/20/2022,California,State,Total,578,100,486.1428571,100
4/20/2022,California,State,Alpha,0,0,0,0
4/20/2022,California,State,Beta,0,0,0,0
4/20/2022,California,State,Epsilon,0,0,0,0
4/20/2022,California,State,Delta,0,0,0,0
4/20/2022,California,State,Mu,0,0,0,0
4/21/2022,California,State,Delta,0,0,0,0
4/21/2022,California,State,Epsilon,0,0,0,0
4/21/2022,California,State,Alpha,0,0,0,0
4/21/2022,California,State,Omicron,457,99.78,476.5714286,99.58208955
4/21/2022,California,State,Other,1,0.22,2,0.417910448
4/21/2022,California,State,Lambda,0,0,0,0
4/21/2022,California,State,Total,458,100,478.5714286,100
4/21/2022,California,State,Mu,0,0,0,0
4/21/2022,California,State,Gamma,0,0,0,0
4/21/2022,California,State,Beta,0,0,0,0
4/22/2022,California,State,Other,5,0.91,2.428571429,0.507614213
4/22/2022,California,State,Lambda,0,0,0,0
4/22/2022,California,State,Mu,0,0,0,0
4/22/2022,California,State,Epsilon,0,0,0,0
4/22/2022,California,State,Beta,0,0,0,0
4/22/2022,California,State,Gamma,0,0,0,0
4/22/2022,California,State,Omicron,543,99.09,476,99.49238579
4/22/2022,California,State,Delta,0,0,0,0
4/22/2022,California,State,Total,548,100,478.4285714,100
4/22/2022,California,State,Alpha,0,0,0,0
4/23/2022,California,State,Other,2,0.48,2.571428571,0.519180848
4/23/2022,California,State,Epsilon,0,0,0,0
4/23/2022,California,State,Omicron,417,99.52,492.7142857,99.48081915
4/23/2022,California,State,Lambda,0,0,0,0
4/23/2022,California,State,Alpha,0,0,0,0
4/23/2022,California,State,Gamma,0,0,0,0
4/23/2022,California,State,Beta,0,0,0,0
4/23/2022,California,State,Mu,0,0,0,0
4/23/2022,California,State,Total,419,100,495.2857143,100
4/23/2022,California,State,Delta,0,0,0,0
4/24/2022,California,State,Other,1,0.28,2.571428571,0.490062619
4/24/2022,California,State,Delta,0,0,0,0
4/24/2022,California,State,Alpha,0,0,0,0
4/24/2022,California,State,Omicron,358,99.72,522.1428571,99.50993738
4/24/2022,California,State,Total,359,100,524.7142857,100
4/24/2022,California,State,Gamma,0,0,0,0
4/24/2022,California,State,Beta,0,0,0,0
4/24/2022,California,State,Lambda,0,0,0,0
4/24/2022,California,State,Epsilon,0,0,0,0
4/24/2022,California,State,Mu,0,0,0,0
4/25/2022,California,State,Lambda,0,0,0,0
4/25/2022,California,State,Total,807,100,538.2857143,100
4/25/2022,California,State,Epsilon,0,0,0,0
4/25/2022,California,State,Delta,0,0,0,0
4/25/2022,California,State,Gamma,0,0,0,0
4/25/2022,California,State,Beta,0,0,0,0
4/25/2022,California,State,Omicron,804,99.63,535.5714286,99.49575372
4/25/2022,California,State,Other,3,0.37,2.714285714,0.504246285
4/25/2022,California,State,Alpha,0,0,0,0
4/25/2022,California,State,Mu,0,0,0,0
4/26/2022,California,State,Total,571,100,534.2857143,100
4/26/2022,California,State,Other,2,0.35,2.285714286,0.427807487
4/26/2022,California,State,Omicron,569,99.65,532,99.57219251
4/26/2022,California,State,Gamma,0,0,0,0
4/26/2022,California,State,Mu,0,0,0,0
4/26/2022,California,State,Beta,0,0,0,0
4/26/2022,California,State,Delta,0,0,0,0
4/26/2022,California,State,Lambda,0,0,0,0
4/26/2022,California,State,Alpha,0,0,0,0
4/26/2022,California,State,Epsilon,0,0,0,0
4/27/2022,California,State,Alpha,0,0,0,0
4/27/2022,California,State,Total,497,100,522.7142857,100
4/27/2022,California,State,Gamma,0,0,0,0
4/27/2022,California,State,Omicron,490,98.59,519.7142857,99.4260727
4/27/2022,California,State,Epsilon,0,0,0,0
4/27/2022,California,State,Delta,0,0,0,0
4/27/2022,California,State,Lambda,0,0,0,0
4/27/2022,California,State,Beta,0,0,0,0
4/27/2022,California,State,Mu,0,0,0,0
4/27/2022,California,State,Other,7,1.41,3,0.573927303
4/28/2022,California,State,Alpha,0,0,0,0
4/28/2022,California,State,Lambda,0,0,0,0
4/28/2022,California,State,Gamma,0,0,0,0
4/28/2022,California,State,Epsilon,0,0,0,0
4/28/2022,California,State,Omicron,442,96.93,517.5714286,99.07027618
4/28/2022,California,State,Total,456,100,522.4285714,100
4/28/2022,California,State,Delta,0,0,0,0
4/28/2022,California,State,Beta,0,0,0,0
4/28/2022,California,State,Mu,0,0,0,0
4/28/2022,California,State,Other,14,3.07,4.857142857,0.929723817
4/29/2022,California,State,Gamma,0,0,0,0
4/29/2022,California,State,Delta,0,0,0,0
4/29/2022,California,State,Omicron,424,96.15,500.5714286,98.70422535
4/29/2022,California,State,Mu,0,0,0,0
4/29/2022,California,State,Other,17,3.85,6.571428571,1.295774648
4/29/2022,California,State,Beta,0,0,0,0
4/29/2022,California,State,Total,441,100,507.1428571,100
4/29/2022,California,State,Lambda,0,0,0,0
4/29/2022,California,State,Epsilon,0,0,0,0
4/29/2022,California,State,Alpha,0,0,0,0
4/30/2022,California,State,Total,447,100,511.1428571,100
4/30/2022,California,State,Lambda,0,0,0,0
4/30/2022,California,State,Epsilon,0,0,0,0
4/30/2022,California,State,Other,15,3.36,8.428571429,1.648965903
4/30/2022,California,State,Omicron,432,96.64,502.7142857,98.3510341
4/30/2022,California,State,Gamma,0,0,0,0
4/30/2022,California,State,Beta,0,0,0,0
4/30/2022,California,State,Alpha,0,0,0,0
4/30/2022,California,State,Mu,0,0,0,0
4/30/2022,California,State,Delta,0,0,0,0
5/1/2022,California,State,Epsilon,0,0,0,0
5/1/2022,California,State,Mu,0,0,0,0
5/1/2022,California,State,Other,7,1.57,9.285714286,1.773049645
5/1/2022,California,State,Alpha,0,0,0,0
5/1/2022,California,State,Omicron,440,98.43,514.4285714,98.22695035
5/1/2022,California,State,Beta,0,0,0,0
5/1/2022,California,State,Gamma,0,0,0,0
5/1/2022,California,State,Lambda,0,0,0,0
5/1/2022,California,State,Delta,0,0,0,0
5/1/2022,California,State,Total,447,100,523.7142857,100
5/2/2022,California,State,Beta,0,0,0,0
5/2/2022,California,State,Lambda,0,0,0,0
5/2/2022,California,State,Other,23,2.38,12.14285714,2.221060883
5/2/2022,California,State,Total,968,100,546.7142857,100
5/2/2022,California,State,Alpha,0,0,0,0
5/2/2022,California,State,Mu,0,0,0,0
5/2/2022,California,State,Omicron,945,97.62,534.5714286,97.77893912
5/2/2022,California,State,Epsilon,0,0,0,0
5/2/2022,California,State,Delta,0,0,0,0
5/2/2022,California,State,Gamma,0,0,0,0
5/3/2022,California,State,Mu,0,0,0,0
5/3/2022,California,State,Epsilon,0,0,0,0
5/3/2022,California,State,Omicron,832,96.74,572.1428571,97.303207
5/3/2022,California,State,Alpha,0,0,0,0
5/3/2022,California,State,Lambda,0,0,0,0
5/3/2022,California,State,Total,860,100,588,100
5/3/2022,California,State,Gamma,0,0,0,0
5/3/2022,California,State,Delta,0,0,0,0
5/3/2022,California,State,Other,28,3.26,15.85714286,2.696793003
5/3/2022,California,State,Beta,0,0,0,0
5/4/2022,California,State,Omicron,836,97.89,621.5714286,97.27252403
5/4/2022,California,State,Lambda,0,0,0,0
5/4/2022,California,State,Delta,0,0,0,0
5/4/2022,California,State,Total,854,100,639,100
5/4/2022,California,State,Alpha,0,0,0,0
5/4/2022,California,State,Gamma,0,0,0,0
5/4/2022,California,State,Mu,0,0,0,0
5/4/2022,California,State,Beta,0,0,0,0
5/4/2022,California,State,Other,18,2.11,17.42857143,2.727475967
5/4/2022,California,State,Epsilon,0,0,0,0
5/5/2022,California,State,Beta,0,0,0,0
5/5/2022,California,State,Epsilon,0,0,0,0
